id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
450614,64,SavedShot,0.750999985,0.572999992,90,46,0.019367734,James Maddison,a,6818,OpenPlay,2021,RightFoot,16560,Manchester City,Leicester,6,3,12/26/2021 15:00,Kiernan Dewsbury-Hall,Pass,64
450823,37,MissedShots,0.965999985,0.352000008,116,28,0.320442647,James Maddison,h,6818,OpenPlay,2021,RightFoot,16573,Leicester,Liverpool,1,0,12/28/2021 20:00,Jamie Vardy,Pass,37
454176,33,SavedShot,0.730999985,0.522000008,88,42,0.024584273,James Maddison,h,6818,OpenPlay,2021,RightFoot,16540,Leicester,Tottenham,2,3,1/19/2022 19:30,Kiernan Dewsbury-Hall,Pass,33
454187,57,SavedShot,0.853000031,0.420999985,102,34,0.115754098,James Maddison,h,6818,OpenPlay,2021,RightFoot,16540,Leicester,Tottenham,2,3,1/19/2022 19:30,Kiernan Dewsbury-Hall,Pass,57
454195,75,Goal,0.930999985,0.392999992,112,31,0.384356081,James Maddison,h,6818,OpenPlay,2021,RightFoot,16540,Leicester,Tottenham,2,3,1/19/2022 19:30,Harvey Barnes,Pass,75
454987,3,SavedShot,0.945,0.355999985,113,28,0.08029256,James Maddison,h,6818,OpenPlay,2021,RightFoot,16602,Leicester,Brighton,1,1,1/23/2022 14:00,James Justin,BallTouch,3
454993,21,BlockedShot,0.86,0.394000015,103,32,0.08710181,James Maddison,h,6818,OpenPlay,2021,RightFoot,16602,Leicester,Brighton,1,1,1/23/2022 14:00,Ademola Lookman,Pass,21
454994,22,MissedShots,0.783000031,0.312999992,94,25,0.06110508,James Maddison,h,6818,DirectFreekick,2021,RightFoot,16602,Leicester,Brighton,1,1,1/23/2022 14:00,,Standard,22
455002,45,BlockedShot,0.846999969,0.440999985,102,35,0.077484466,James Maddison,h,6818,OpenPlay,2021,RightFoot,16602,Leicester,Brighton,1,1,1/23/2022 14:00,Ademola Lookman,Pass,45
456715,6,SavedShot,0.939000015,0.674000015,113,54,0.318185419,James Maddison,a,6818,OpenPlay,2021,LeftFoot,16614,Liverpool,Leicester,2,0,2/10/2022 19:45,Ademola Lookman,Throughball,6
456725,50,BlockedShot,0.734000015,0.499000015,88,40,0.054086875,James Maddison,a,6818,DirectFreekick,2021,RightFoot,16614,Liverpool,Leicester,2,0,2/10/2022 19:45,,Standard,50
456726,51,MissedShots,0.784000015,0.703000031,94,56,0.019152556,James Maddison,a,6818,OpenPlay,2021,RightFoot,16614,Liverpool,Leicester,2,0,2/10/2022 19:45,Luke Thomas,Pass,51
457663,45,MissedShots,0.864000015,0.397000008,104,32,0.066138916,James Maddison,h,6818,OpenPlay,2021,RightFoot,16620,Leicester,West Ham,2,2,2/13/2022 16:30,,None,45
458866,76,BlockedShot,0.72,0.527000008,86,42,0.046120703,James Maddison,a,6818,DirectFreekick,2021,RightFoot,16635,Wolverhampton Wanderers,Leicester,2,1,2/20/2022 16:30,,Standard,76
458867,80,MissedShots,0.815999985,0.499000015,98,40,0.057092354,James Maddison,a,6818,OpenPlay,2021,RightFoot,16635,Wolverhampton Wanderers,Leicester,2,1,2/20/2022 16:30,Kiernan Dewsbury-Hall,Pass,80
458869,83,MissedShots,0.790999985,0.552000008,95,44,0.033117071,James Maddison,a,6818,OpenPlay,2021,RightFoot,16635,Wolverhampton Wanderers,Leicester,2,1,2/20/2022 16:30,Marc Albrighton,Pass,83
460704,81,Goal,0.779000015,0.482000008,93,39,0.026693454,James Maddison,a,6818,OpenPlay,2021,LeftFoot,16588,Burnley,Leicester,0,2,3/1/2022 19:45,Jamie Vardy,Pass,81
464402,4,MissedShots,0.764000015,0.477999992,92,38,0.0216038,James Maddison,h,6818,OpenPlay,2021,LeftFoot,16668,Leicester,Brentford,2,1,3/20/2022 14:00,Kelechi Iheanacho,Pass,4
464406,32,Goal,0.771999969,0.575,93,46,0.078922346,James Maddison,h,6818,DirectFreekick,2021,RightFoot,16668,Leicester,Brentford,2,1,3/20/2022 14:00,,Standard,32
464410,49,SavedShot,0.761999969,0.450999985,91,36,0.032603353,James Maddison,h,6818,OpenPlay,2021,RightFoot,16668,Leicester,Brentford,2,1,3/20/2022 14:00,Kelechi Iheanacho,Pass,49
467204,46,BlockedShot,0.813000031,0.369000015,98,30,0.057511955,James Maddison,h,6818,OpenPlay,2021,RightFoot,16691,Leicester,Crystal Palace,2,1,4/10/2022 13:00,James Justin,Pass,46
467208,55,BlockedShot,0.82,0.515,98,41,0.17584303,James Maddison,h,6818,DirectFreekick,2021,RightFoot,16691,Leicester,Crystal Palace,2,1,4/10/2022 13:00,,Standard,55
467215,79,BlockedShot,0.791999969,0.415999985,95,33,0.10001687,James Maddison,h,6818,DirectFreekick,2021,RightFoot,16691,Leicester,Crystal Palace,2,1,4/10/2022 13:00,,Standard,79
469349,10,SavedShot,0.853000031,0.557000008,102,45,0.085699111,James Maddison,a,6818,OpenPlay,2021,RightFoot,16547,Everton,Leicester,1,1,4/20/2022 18:45,Kelechi Iheanacho,Pass,10
469353,32,BlockedShot,0.863000031,0.345999985,104,28,0.069143146,James Maddison,a,6818,OpenPlay,2021,LeftFoot,16547,Everton,Leicester,1,1,4/20/2022 18:45,,None,32
469361,68,SavedShot,0.786999969,0.272000008,94,22,0.026538868,James Maddison,a,6818,OpenPlay,2021,RightFoot,16547,Everton,Leicester,1,1,4/20/2022 18:45,Youri Tielemans,Pass,68
469363,77,BlockedShot,0.899000015,0.38,108,30,0.105543017,James Maddison,a,6818,OpenPlay,2021,RightFoot,16547,Everton,Leicester,1,1,4/20/2022 18:45,Patson Daka,TakeOn,77
469367,84,BlockedShot,0.88,0.402000008,106,32,0.109201103,James Maddison,a,6818,OpenPlay,2021,RightFoot,16547,Everton,Leicester,1,1,4/20/2022 18:45,Patson Daka,Pass,84
470017,45,MissedShots,0.759000015,0.625,91,50,0.059908904,James Maddison,h,6818,DirectFreekick,2021,RightFoot,16709,Leicester,Aston Villa,0,0,4/23/2022 14:00,,Standard,45
470025,80,SavedShot,0.725999985,0.350999985,87,28,0.040643159,James Maddison,h,6818,DirectFreekick,2021,RightFoot,16709,Leicester,Aston Villa,0,0,4/23/2022 14:00,,Standard,80
475220,10,SavedShot,0.720999985,0.505,87,40,0.017227862,James Maddison,h,6818,OpenPlay,2021,RightFoot,16582,Leicester,Norwich,3,0,5/11/2022 18:45,Kiernan Dewsbury-Hall,TakeOn,10
475222,11,SavedShot,0.865,0.33,104,26,0.056436908,James Maddison,h,6818,OpenPlay,2021,RightFoot,16582,Leicester,Norwich,3,0,5/11/2022 18:45,Kiernan Dewsbury-Hall,Pass,11
475232,35,BlockedShot,0.756999969,0.690999985,91,55,0.010639901,James Maddison,h,6818,OpenPlay,2021,RightFoot,16582,Leicester,Norwich,3,0,5/11/2022 18:45,James Justin,Chipped,35
475245,69,Goal,0.890999985,0.494000015,107,40,0.116077811,James Maddison,h,6818,OpenPlay,2021,LeftFoot,16582,Leicester,Norwich,3,0,5/11/2022 18:45,,None,69
476306,16,MissedShots,0.701999969,0.605,84,48,0.014419741,James Maddison,a,6818,OpenPlay,2021,RightFoot,16738,Watford,Leicester,1,5,5/15/2022 13:00,Youri Tielemans,Pass,16
476307,17,Goal,0.91,0.452999992,109,36,0.456998229,James Maddison,a,6818,OpenPlay,2021,LeftFoot,16738,Watford,Leicester,1,5,5/15/2022 13:00,Youri Tielemans,Pass,17
476981,5,Goal,0.806999969,0.334000015,97,27,0.028410951,James Maddison,a,6818,OpenPlay,2021,RightFoot,16639,Chelsea,Leicester,1,1,5/19/2022 19:00,,None,5
477885,48,Goal,0.875999985,0.425,105,34,0.320792764,James Maddison,h,6818,OpenPlay,2021,LeftFoot,16752,Leicester,Southampton,4,1,5/22/2022 15:00,,Rebound,48
