id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
417439,59,MissedShots,0.835,0.716999969,100,57,0.029590888,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14763,West Ham,Chelsea,0,1,4/24/2021 16:30,,Rebound,59
419570,89,SavedShot,0.9,0.327999992,108,26,0.106723063,Jesse Lingard,a,558,OpenPlay,2020,RightFoot,14766,Burnley,West Ham,1,2,5/3/2021 19:15,Pablo Fornals,Pass,89
420739,20,BlockedShot,0.744000015,0.457999992,89,37,0.02327282,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14783,West Ham,Everton,0,1,5/9/2021 15:30,Michail Antonio,Pass,20
420743,25,BlockedShot,0.955999985,0.312000008,115,25,0.049947772,Jesse Lingard,h,558,FromCorner,2020,RightFoot,14783,West Ham,Everton,0,1,5/9/2021 15:30,Pablo Fornals,Rebound,25
422048,40,BlockedShot,0.785999985,0.604000015,94,48,0.024585729,Jesse Lingard,a,558,OpenPlay,2020,RightFoot,14785,Brighton,West Ham,1,1,5/15/2021 19:00,Aaron Cresswell,Pass,40
422060,59,MissedShots,0.765,0.643000031,92,51,0.019663636,Jesse Lingard,a,558,OpenPlay,2020,LeftFoot,14785,Brighton,West Ham,1,1,5/15/2021 19:00,Declan Rice,Pass,59
423383,39,SavedShot,0.88,0.760999985,106,61,0.029877566,Jesse Lingard,a,558,OpenPlay,2020,RightFoot,14804,West Bromwich Albion,West Ham,1,3,5/19/2021 19:15,Pablo Fornals,Pass,39
424123,19,MissedShots,0.736999969,0.710999985,88,57,0.010616044,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14813,West Ham,Southampton,3,0,5/23/2021 15:00,,None,19
424136,35,SavedShot,0.810999985,0.804000015,97,64,0.028210079,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14813,West Ham,Southampton,3,0,5/23/2021 15:00,Pablo Fornals,Pass,35
424140,46,BlockedShot,0.890999985,0.550999985,107,44,0.115092054,Jesse Lingard,h,558,OpenPlay,2020,RightFoot,14813,West Ham,Southampton,3,0,5/23/2021 15:00,Tomas Soucek,Rebound,46
