id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
418241,19,BlockedShot,0.805,0.474000015,97,38,0.053194292,James Maddison,h,6818,OpenPlay,2020,RightFoot,14759,Leicester,Crystal Palace,2,1,4/26/2021 19:00,Youri Tielemans,Pass,19
418245,45,MissedShots,0.955,0.720999985,115,58,0.03918238,James Maddison,h,6818,OpenPlay,2020,LeftFoot,14759,Leicester,Crystal Palace,2,1,4/26/2021 19:00,Jonny Evans,Chipped,45
418247,59,SavedShot,0.748000031,0.560999985,90,45,0.024223844,James Maddison,h,6818,OpenPlay,2020,RightFoot,14759,Leicester,Crystal Palace,2,1,4/26/2021 19:00,Youri Tielemans,Pass,59
418363,13,MissedShots,0.820999985,0.457000008,99,37,0.171308041,James Maddison,a,6818,DirectFreekick,2020,RightFoot,14772,Southampton,Leicester,1,1,4/30/2021 19:00,,Standard,13
418366,35,SavedShot,0.71,0.395,85,32,0.0156369,James Maddison,a,6818,OpenPlay,2020,RightFoot,14772,Southampton,Leicester,1,1,4/30/2021 19:00,Wilfred Ndidi,Pass,35
418373,62,MissedShots,0.758000031,0.322999992,91,26,0.015201537,James Maddison,a,6818,OpenPlay,2020,RightFoot,14772,Southampton,Leicester,1,1,4/30/2021 19:00,,None,62
418375,65,BlockedShot,0.76,0.639000015,91,51,0.021497773,James Maddison,a,6818,OpenPlay,2020,RightFoot,14772,Southampton,Leicester,1,1,4/30/2021 19:00,Youri Tielemans,Pass,65
418377,66,SavedShot,0.738000031,0.637000008,89,51,0.020540453,James Maddison,a,6818,FromCorner,2020,RightFoot,14772,Southampton,Leicester,1,1,4/30/2021 19:00,Ayoze P���������������,Pass,66
418381,69,BlockedShot,0.745,0.454000015,89,36,0.015709972,James Maddison,a,6818,OpenPlay,2020,RightFoot,14772,Southampton,Leicester,1,1,4/30/2021 19:00,,Rebound,69
419720,5,SavedShot,0.778000031,0.643000031,93,51,0.027480446,James Maddison,h,6818,OpenPlay,2020,RightFoot,14779,Leicester,Newcastle United,2,4,5/7/2021 19:00,Jamie Vardy,LayOff,5
419726,23,BlockedShot,0.813000031,0.470999985,98,38,0.016419787,James Maddison,h,6818,FromCorner,2020,RightFoot,14779,Leicester,Newcastle United,2,4,5/7/2021 19:00,Youri Tielemans,Chipped,23
419730,35,BlockedShot,0.841999969,0.510999985,101,41,0.090806015,James Maddison,h,6818,OpenPlay,2020,RightFoot,14779,Leicester,Newcastle United,2,4,5/7/2021 19:00,Kelechi Iheanacho,Pass,35
419735,47,MissedShots,0.875,0.449000015,105,36,0.025794569,James Maddison,h,6818,OpenPlay,2020,Head,14779,Leicester,Newcastle United,2,4,5/7/2021 19:00,Kelechi Iheanacho,Chipped,47
419736,53,BlockedShot,0.755,0.629000015,91,50,0.056808177,James Maddison,h,6818,DirectFreekick,2020,RightFoot,14779,Leicester,Newcastle United,2,4,5/7/2021 19:00,,Standard,53
419746,74,BlockedShot,0.744000015,0.507000008,89,41,0.024022104,James Maddison,h,6818,OpenPlay,2020,RightFoot,14779,Leicester,Newcastle United,2,4,5/7/2021 19:00,Jamie Vardy,TakeOn,74
421096,77,MissedShots,0.769000015,0.477999992,92,38,0.037873894,James Maddison,a,6818,OpenPlay,2020,RightFoot,14788,Manchester United,Leicester,1,2,5/11/2021 17:00,Kelechi Iheanacho,Pass,77
424026,10,BlockedShot,0.755999985,0.664000015,91,53,0.018925317,James Maddison,h,6818,OpenPlay,2020,RightFoot,14809,Leicester,Tottenham,2,4,5/23/2021 15:00,Kelechi Iheanacho,Pass,10
