id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
450875,47,SavedShot,0.73,0.487000008,88,39,0.02238187,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16567,Brentford,Manchester City,0,1,12/29/2021 20:15,Fernandinho,Pass,47
450878,65,MissedShots,0.899000015,0.741999969,108,59,0.05015789,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16567,Brentford,Manchester City,0,1,12/29/2021 20:15,,None,65
450877,65,ShotOnPost,0.785999985,0.675999985,94,54,0.024018442,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16567,Brentford,Manchester City,0,1,12/29/2021 20:15,Bernardo Silva,Pass,65
450879,67,MissedShots,0.671999969,0.629000015,81,50,0.010951758,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16567,Brentford,Manchester City,0,1,12/29/2021 20:15,Jack Grealish,Pass,67
450944,18,MissedShots,0.813000031,0.699000015,98,56,0.021259394,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16576,Arsenal,Manchester City,1,2,1/1/2022 12:30,Gabriel Jesus,Pass,18
453045,23,SavedShot,0.95,0.699000015,114,56,0.061605439,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16590,Manchester City,Chelsea,1,0,1/15/2022 12:30,Jack Grealish,Pass,23
453047,42,MissedShots,0.913000031,0.674000015,110,54,0.064905442,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16590,Manchester City,Chelsea,1,0,1/15/2022 12:30,Jack Grealish,Pass,42
453052,62,SavedShot,0.771999969,0.758000031,93,61,0.041396976,Kevin De Bruyne,h,447,DirectFreekick,2021,RightFoot,16590,Manchester City,Chelsea,1,0,1/15/2022 12:30,,Standard,62
453054,69,Goal,0.746999969,0.632999992,90,51,0.016830897,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16590,Manchester City,Chelsea,1,0,1/15/2022 12:30,Jo���������������,TakeOn,69
454768,39,BlockedShot,0.809000015,0.6,97,48,0.038074866,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16604,Southampton,Manchester City,1,1,1/22/2022 17:30,,None,39
454784,69,ShotOnPost,0.745999985,0.502999992,90,40,0.020071825,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16604,Southampton,Manchester City,1,1,1/22/2022 17:30,,None,69
454788,87,MissedShots,0.745,0.500999985,89,40,0.026865628,Kevin De Bruyne,a,447,FromCorner,2021,RightFoot,16604,Southampton,Manchester City,1,1,1/22/2022 17:30,Jack Grealish,Pass,87
454789,95,SavedShot,0.968000031,0.324000015,116,26,0.055214114,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16604,Southampton,Manchester City,1,1,1/22/2022 17:30,,None,95
456653,68,Goal,0.848000031,0.345,102,28,0.049717467,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16615,Manchester City,Brentford,2,0,2/9/2022 19:45,,Rebound,68
460009,28,SavedShot,0.748000031,0.520999985,90,42,0.023271184,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16641,Everton,Manchester City,0,1,2/26/2022 17:30,John Stones,Pass,28
460019,67,SavedShot,0.805999985,0.562999992,97,45,0.048737809,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16641,Everton,Manchester City,0,1,2/26/2022 17:30,Ilkay G������������,Pass,67
461794,4,Goal,0.91,0.532999992,109,43,0.113387808,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16650,Manchester City,Manchester United,4,1,3/6/2022 16:30,Bernardo Silva,Cross,4
461796,15,BlockedShot,0.849000015,0.41,102,33,0.079478607,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16650,Manchester City,Manchester United,4,1,3/6/2022 16:30,,None,15
461797,16,SavedShot,0.926999969,0.675999985,111,54,0.104876727,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16650,Manchester City,Manchester United,4,1,3/6/2022 16:30,Rodri,TakeOn,16
