id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
470475,48,Goal,0.744000015,0.494000015,89,40,0.060599014,James Ward-Prowse,a,843,DirectFreekick,2021,RightFoot,16713,Brighton,Southampton,2,2,4/24/2022 13:00,,Standard,48
470476,50,BlockedShot,0.758000031,0.627000008,91,50,0.020291949,James Ward-Prowse,a,843,OpenPlay,2021,RightFoot,16713,Brighton,Southampton,2,2,4/24/2022 13:00,Nathan Tella,Pass,50
470477,50,BlockedShot,0.765999985,0.362999992,92,29,0.020670377,James Ward-Prowse,a,843,OpenPlay,2021,RightFoot,16713,Brighton,Southampton,2,2,4/24/2022 13:00,Nathan Redmond,Pass,50
470480,53,Goal,0.788000031,0.497999992,95,40,0.036666363,James Ward-Prowse,a,843,OpenPlay,2021,RightFoot,16713,Brighton,Southampton,2,2,4/24/2022 13:00,Oriol Romeu,Pass,53
470488,88,MissedShots,0.765999985,0.527000008,92,42,0.02591992,James Ward-Prowse,a,843,OpenPlay,2021,RightFoot,16713,Brighton,Southampton,2,2,4/24/2022 13:00,,None,88
471635,70,MissedShots,0.786999969,0.407000008,94,33,0.031737082,James Ward-Prowse,h,843,OpenPlay,2021,RightFoot,16720,Southampton,Crystal Palace,1,2,4/30/2022 14:00,Oriol Romeu,Pass,70
474713,21,SavedShot,0.759000015,0.585999985,91,47,0.015510914,James Ward-Prowse,a,843,OpenPlay,2021,RightFoot,16734,Brentford,Southampton,3,0,5/7/2022 14:00,,None,21
474716,30,BlockedShot,0.815999985,0.507000008,98,41,0.166057542,James Ward-Prowse,a,843,DirectFreekick,2021,RightFoot,16734,Brentford,Southampton,3,0,5/7/2022 14:00,,Standard,30
474729,74,BlockedShot,0.729000015,0.625999985,87,50,0.044069894,James Ward-Prowse,a,843,DirectFreekick,2021,RightFoot,16734,Brentford,Southampton,3,0,5/7/2022 14:00,,Standard,74
476915,50,BlockedShot,0.72,0.649000015,86,52,0.038546208,James Ward-Prowse,h,843,DirectFreekick,2021,RightFoot,16740,Southampton,Liverpool,1,2,5/17/2022 18:45,,Standard,50
477882,29,MissedShots,0.763000031,0.477000008,92,38,0.025944551,James Ward-Prowse,a,843,OpenPlay,2021,RightFoot,16752,Leicester,Southampton,4,1,5/22/2022 15:00,Mohamed Elyounoussi,Pass,29
477892,78,Goal,0.885,0.5,106,40,0.761168838,James Ward-Prowse,a,843,Penalty,2021,RightFoot,16752,Leicester,Southampton,4,1,5/22/2022 15:00,,Standard,78
477894,84,MissedShots,0.780999985,0.347000008,94,28,0.068748392,James Ward-Prowse,a,843,DirectFreekick,2021,RightFoot,16752,Leicester,Southampton,4,1,5/22/2022 15:00,,Standard,84
