id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
463586,50,BlockedShot,0.881999969,0.337999992,106,27,0.078695342,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16528,Brighton,Tottenham,0,2,3/16/2022 19:30,Cristian Romero,Pass,50
464656,10,ShotOnPost,0.915999985,0.462999992,110,37,0.507836163,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16673,Tottenham,West Ham,3,1,3/20/2022 16:30,Dejan Kulusevski,Pass,10
464658,23,Goal,0.913000031,0.656999969,110,53,0.132736519,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16673,Tottenham,West Ham,3,1,3/20/2022 16:30,Harry Kane,Throughball,23
464674,87,Goal,0.855999985,0.522000008,103,42,0.319383055,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16673,Tottenham,West Ham,3,1,3/20/2022 16:30,Harry Kane,HeadPass,87
465996,28,SavedShot,0.793000031,0.362999992,95,29,0.029963931,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16678,Tottenham,Newcastle United,5,1,4/3/2022 15:30,Rodrigo Bentancur,Pass,28
466002,53,Goal,0.906999969,0.487999992,109,39,0.46008274,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16678,Tottenham,Newcastle United,5,1,4/3/2022 15:30,Dejan Kulusevski,Pass,53
466006,64,MissedShots,0.878000031,0.602000008,105,48,0.318736911,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16678,Tottenham,Newcastle United,5,1,4/3/2022 15:30,Harry Kane,Chipped,64
466013,87,BlockedShot,0.856999969,0.675999985,103,54,0.082118779,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16678,Tottenham,Newcastle United,5,1,4/3/2022 15:30,Harry Kane,Chipped,87
466861,2,Goal,0.85,0.502999992,102,40,0.067647934,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16694,Aston Villa,Tottenham,0,4,4/9/2022 16:30,,Rebound,2
466886,65,Goal,0.855999985,0.549000015,103,44,0.38041535,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16694,Aston Villa,Tottenham,0,4,4/9/2022 16:30,Harry Kane,HeadPass,65
466887,70,Goal,0.861999969,0.462000008,103,37,0.121587962,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16694,Aston Villa,Tottenham,0,4,4/9/2022 16:30,Dejan Kulusevski,Pass,70
467927,50,BlockedShot,0.869000015,0.56,104,45,0.101833098,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16699,Tottenham,Brighton,0,1,4/16/2022 11:30,Harry Kane,Pass,50
467928,57,BlockedShot,0.88,0.542000008,106,43,0.08684808,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16699,Tottenham,Brighton,0,1,4/16/2022 11:30,,None,57
472050,59,Goal,0.91,0.557999992,109,45,0.140475735,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16719,Tottenham,Leicester,3,1,5/1/2022 13:00,Dejan Kulusevski,Pass,59
472052,65,SavedShot,0.920999985,0.569000015,111,46,0.298454881,Son Heung-Min,h,453,OpenPlay,2021,Head,16719,Tottenham,Leicester,3,1,5/1/2022 13:00,Pierre-Emile H������������,Cross,65
